Order Date,Year,Month,Customer Name,State,Category,Sub-Category,Product Name,Sales,Quantity,Profit
05-11-2017,2017,11,Adam Bellavance,Indiana,Office Supplies,Paper,Strathmore Photo Mount Cards,68,10,31
06-11-2017,2017,11,Roger Barcio,Oregon,Office Supplies,Binders,Flexible Leather- Look Classic Collection Ring Binder,6,1,-4
06-11-2017,2017,11,Valerie Mitchum,New Jersey,Office Supplies,Storage,Decoflex Hanging Personal Folder File,46,3,12
06-11-2017,2017,11,Victoria Brennan,Kentucky,Office Supplies,Paper,Xerox 1987,6,1,3
06-11-2017,2017,11,Zuschuss Carroll,California,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",15,2,7
06-11-2017,2017,11,Zuschuss Carroll,California,Furniture,Furnishings,Dax Clear Box Frame,9,1,3
06-11-2017,2017,11,Zuschuss Carroll,California,Office Supplies,Art,SANFORD Liquid Accent Tank-Style Highlighters,6,2,2
06-11-2017,2017,11,Jill Fjeld,North Carolina,Office Supplies,Appliances,"1.7 Cubic Foot Compact ""Cube"" Office Refrigerators",500,3,44
06-11-2017,2017,11,Jill Fjeld,North Carolina,Office Supplies,Paper,Xerox 220,31,6,11
06-11-2017,2017,11,Jill Fjeld,North Carolina,Office Supplies,Binders,Avery Durable Poly Binders,13,8,-11
06-11-2017,2017,11,Jill Fjeld,North Carolina,Furniture,Furnishings,"Executive Impressions 12"" Wall Clock",28,2,6
06-11-2017,2017,11,Jill Fjeld,North Carolina,Office Supplies,Storage,Carina Double Wide Media Storage Towers in Natural & Black,259,4,-52
06-11-2017,2017,11,Chuck Clark,Minnesota,Office Supplies,Art,Newell 339,14,5,4
06-11-2017,2017,11,Chuck Clark,Minnesota,Office Supplies,Paper,Easy-staple paper,26,1,12
06-11-2017,2017,11,Maris LaWare,Pennsylvania,Furniture,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki",127,2,-31
06-11-2017,2017,11,Maris LaWare,Pennsylvania,Office Supplies,Paper,Xerox 191,48,3,16
06-11-2017,2017,11,Frank Merwin,California,Office Supplies,Paper,Xerox 191,60,3,28
06-11-2017,2017,11,Frank Merwin,California,Office Supplies,Paper,Easy-staple paper,45,4,22
06-11-2017,2017,11,Frank Merwin,California,Office Supplies,Paper,Astroparche Fine Business Paper,26,5,13
06-11-2017,2017,11,Frank Merwin,California,Office Supplies,Labels,Avery 503,41,4,20
06-11-2017,2017,11,Frank Merwin,California,Technology,Accessories,Kingston Digital DataTraveler 32GB USB 2.0,17,1,1
06-11-2017,2017,11,Carol Darley,New York,Office Supplies,Paper,Xerox 1906,319,9,150
06-11-2017,2017,11,Adam Bellavance,Washington,Furniture,Tables,Hon 5100 Series Wood Tables,2037,7,367
06-11-2017,2017,11,Adam Bellavance,Washington,Furniture,Chairs,Hon 2090 Â“Pillow SoftÂ” Series Mid Back Swivel/Tilt Chairs,450,2,-73
06-11-2017,2017,11,Adam Bellavance,Washington,Technology,Accessories,SanDisk Cruzer 64 GB USB Flash Drive,109,3,33
06-11-2017,2017,11,Liz Carlisle,Texas,Furniture,Furnishings,"Linden 10"" Round Wall Clock, Black",31,5,-20
06-11-2017,2017,11,Christopher Conant,Texas,Office Supplies,Binders,Zipper Ring Binder Pockets,1,2,-2
06-11-2017,2017,11,Harry Greene,Texas,Office Supplies,Storage,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",18,2,2
07-11-2017,2017,11,Deborah Brumfield,California,Technology,Accessories,Anker Ultra-Slim Mini Bluetooth 3.0 Wireless Keyboard,60,3,14
07-11-2017,2017,11,Deborah Brumfield,California,Technology,Phones,"Plantronics CS 50-USB -Â headsetÂ - Convertible, Monaural",762,7,67
07-11-2017,2017,11,Emily Phan,Pennsylvania,Technology,Phones,Jabra Supreme Plus Driver EditionÂ Headset,360,5,-72
07-11-2017,2017,11,Emily Phan,Pennsylvania,Furniture,Tables,Bevis Rectangular Conference Tables,350,4,-140
07-11-2017,2017,11,Tony Sayre,California,Office Supplies,Binders,Avery Self-Adhesive Photo Pockets for Polaroid Photos,22,4,8
07-11-2017,2017,11,Tony Sayre,California,Technology,Accessories,Plantronics Audio 995 Wireless Stereo Headset,440,4,145
07-11-2017,2017,11,Pete Kriz,Delaware,Office Supplies,Appliances,Holmes Odor Grabber,101,7,33
07-11-2017,2017,11,Frank Preis,New York,Technology,Accessories,Maxell CD-R Discs,8,4,3
07-11-2017,2017,11,Katherine Nockton,Maryland,Furniture,Chairs,Global Highback Leather Tilter in Burgundy,273,3,44
07-11-2017,2017,11,Erin Creighton,Oklahoma,Office Supplies,Binders,Storex DuraTech Recycled Plastic Frosted Binders,38,9,19
08-11-2017,2017,11,Sharelle Roach,New York,Office Supplies,Art,Panasonic KP-310 Heavy-Duty Electric Pencil Sharpener,110,5,33
08-11-2017,2017,11,Kean Nguyen,Maryland,Furniture,Furnishings,Howard Miller Distant Time Traveler Alarm Clock,274,10,112
09-11-2017,2017,11,Parhena Norris,New York,Furniture,Furnishings,9-3/4 Diameter Round Wall Clock,97,7,41
09-11-2017,2017,11,Jennifer Braxton,California,Furniture,Chairs,"Global Leather Task Chair, Black",216,3,-3
09-11-2017,2017,11,Matt Collister,California,Office Supplies,Storage,"Safco Wire Cube Shelving System, For Use as 4 or 5 14"" Cubes, Black",64,2,3
09-11-2017,2017,11,Matt Collister,California,Technology,Accessories,Razer Kraken 7.1 Surround Sound Over Ear USB Gaming Headset,100,1,44
09-11-2017,2017,11,Brian Moss,Maryland,Office Supplies,Binders,Wilson Jones Turn Tabs Binder Tool for Ring Binders,10,2,4
09-11-2017,2017,11,Brian Moss,Maryland,Technology,Accessories,MaxellÂ iVDR EX 500GB Cartridge,827,3,355
09-11-2017,2017,11,Brian Moss,Maryland,Office Supplies,Storage,Adjustable Depth Letter/Legal Cart,1633,9,474
09-11-2017,2017,11,Brian Moss,Maryland,Office Supplies,Storage,Adjustable Depth Letter/Legal Cart,544,3,158
09-11-2017,2017,11,Joel Eaton,California,Furniture,Furnishings,Eldon Wave Desk Accessories,47,8,21
09-11-2017,2017,11,Jim Epp,California,Furniture,Chairs,"Lifetime Advantage Folding Chairs, 4/Carton",523,3,52
09-11-2017,2017,11,Peter McVee,Florida,Technology,Accessories,Logitech G602 Wireless Gaming Mouse,192,3,38
09-11-2017,2017,11,Peter McVee,Florida,Technology,Phones,Motorola L703CM,499,4,31
10-11-2017,2017,11,Ann Blume,Arizona,Office Supplies,Binders,Cardinal EasyOpen D-Ring Binders,38,14,-26
10-11-2017,2017,11,Ann Blume,Arizona,Technology,Machines,DYMO CardScan Personal V9 Business Card Scanner,96,2,-64
10-11-2017,2017,11,Ann Blume,Arizona,Technology,Accessories,Case Logic 2.4GHz Wireless Keyboard,240,6,-36
10-11-2017,2017,11,Ann Blume,Arizona,Technology,Phones,Adtran 1202752G1,202,2,15
10-11-2017,2017,11,Ann Blume,Arizona,Furniture,Chairs,Hon 2090 Â“Pillow SoftÂ” Series Mid Back Swivel/Tilt Chairs,899,4,-146
10-11-2017,2017,11,Frank Hawley,New York,Office Supplies,Binders,Fellowes PB300 Plastic Comb Binding Machine,931,3,314
10-11-2017,2017,11,Frank Hawley,New York,Technology,Phones,Aastra 6757i CT Wireless VoIP phone,431,2,125
10-11-2017,2017,11,Edward Becker,Texas,Furniture,Furnishings,Tenex Antistatic Computer Chair Mats,342,5,-427
10-11-2017,2017,11,Nick Crebassa,Washington,Office Supplies,Binders,GBC Imprintable Covers,26,3,10
10-11-2017,2017,11,Daniel Raglin,Florida,Office Supplies,Binders,GBC VeloBinder Strips,12,5,-8
10-11-2017,2017,11,Thomas Brumley,California,Office Supplies,Art,12 Colored Short Pencils,8,3,2
10-11-2017,2017,11,Michael Chen,Washington,Office Supplies,Appliances,"Eureka The Boss Lite 10-Amp Upright Vacuum, Blue",401,5,112
10-11-2017,2017,11,Michael Chen,Washington,Office Supplies,Binders,GBC VeloBinder Manual Binding System,29,1,10
10-11-2017,2017,11,Gary Hwang,California,Technology,Accessories,Memorex Mini Travel Drive 16 GB USB 2.0 Flash Drive,112,7,44
10-11-2017,2017,11,Maria Etezadi,California,Furniture,Chairs,"Global Leather & Oak Executive Chair, Burgundy",241,2,-36
11-11-2017,2017,11,Tamara Dahlen,Texas,Office Supplies,Labels,Permanent Self-Adhesive File Folder Labels for Typewriters by Universal,10,5,3
11-11-2017,2017,11,Tamara Dahlen,Texas,Office Supplies,Binders,Deluxe Heavy-Duty Vinyl Round Ring Binder,18,4,-32
11-11-2017,2017,11,Max Ludwig,Ohio,Office Supplies,Paper,Xerox 222,10,2,4
11-11-2017,2017,11,Guy Armstrong,California,Office Supplies,Appliances,Belkin 6 Outlet Metallic Surge Strip,11,1,3
11-11-2017,2017,11,Guy Armstrong,California,Office Supplies,Paper,Xerox 201,19,3,9
11-11-2017,2017,11,Guy Armstrong,California,Office Supplies,Binders,Ibico Plastic Spiral Binding Combs,122,5,40
11-11-2017,2017,11,Emily Phan,Michigan,Office Supplies,Art,Boston 1799 Powerhouse Electric Pencil Sharpener,182,7,51
11-11-2017,2017,11,William Brown,Iowa,Office Supplies,Fasteners,"Vinyl Coated Wire Paper Clips in Organizer Box, 800/Box",46,4,22
11-11-2017,2017,11,Catherine Glotzbach,Wisconsin,Office Supplies,Binders,Prestige Round Ring Binders,18,3,9
11-11-2017,2017,11,Meg Tillman,New York,Office Supplies,Storage,Belkin OmniView SE Rackmount Kit,35,1,0
11-11-2017,2017,11,Brenda Bowman,Florida,Office Supplies,Appliances,Hoover Upright Vacuum With Dirt Cup,1158,5,130
11-11-2017,2017,11,Michelle Huthwaite,Tennessee,Furniture,Furnishings,"Executive Impressions 14"" Contract Wall Clock",89,5,14
11-11-2017,2017,11,Thomas Brumley,California,Furniture,Furnishings,Dax Clear Box Frame,35,4,12
11-11-2017,2017,11,Patrick Gardner,Texas,Technology,Phones,OtterBox Commuter Series Case - iPhone 5 & 5s,35,2,12
11-11-2017,2017,11,Jeremy Lonsdale,South Dakota,Office Supplies,Supplies,Acme Titanium Bonded Scissors,26,3,7
12-11-2017,2017,11,David Bremer,California,Office Supplies,Paper,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),11,2,5
12-11-2017,2017,11,Ed Braxton,New York,Office Supplies,Binders,"Avery Durable Slant Ring Binders, No Labels",16,5,5
12-11-2017,2017,11,Nathan Gelder,Texas,Office Supplies,Paper,"Wirebound Message Books, 5-1/2 x 4 Forms, 2 or 4 Forms per Page",16,3,6
12-11-2017,2017,11,Nathan Gelder,Texas,Office Supplies,Paper,Xerox 197,223,9,70
12-11-2017,2017,11,Nathan Gelder,Texas,Office Supplies,Storage,Tennsco Double-Tier Lockers,540,3,-47
12-11-2017,2017,11,Nat Gilpin,Ohio,Technology,Phones,Jabra SPEAK 410 Multidevice Speakerphone,371,3,-93
12-11-2017,2017,11,Eugene Moren,Arizona,Technology,Accessories,Memorex Micro Travel Drive 8 GB,42,4,13
12-11-2017,2017,11,Eugene Moren,Arizona,Office Supplies,Paper,Xerox 1978,23,5,8
12-11-2017,2017,11,Eugene Moren,Arizona,Furniture,Chairs,Harbour Creations 67200 Series Stacking Chairs,114,2,10
12-11-2017,2017,11,Eugene Moren,Arizona,Furniture,Furnishings,"Tenex V2T-RE Standard Weight Series Chair Mat, 45"" x 53"", Lip 25"" x 12""",114,2,-6
12-11-2017,2017,11,Eugene Moren,Arizona,Technology,Phones,Cush Cases Heavy Duty Rugged Cover Case for Samsung Galaxy S5 - Purple,8,2,1
12-11-2017,2017,11,Eugene Moren,Arizona,Technology,Phones,Samsung Galaxy Mega 6.3,672,2,50
12-11-2017,2017,11,Lindsay Shagiari,Texas,Office Supplies,Binders,Surelock Post Binders,31,5,-46
12-11-2017,2017,11,Lindsay Shagiari,Texas,Office Supplies,Storage,Fellowes Neat Ideas Storage Cubes,78,3,-16
12-11-2017,2017,11,Lindsay Shagiari,Texas,Technology,Phones,Panasonic KX TS3282W Corded phone,68,1,9
12-11-2017,2017,11,Lindsay Shagiari,Texas,Office Supplies,Envelopes,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",12,2,4
12-11-2017,2017,11,Lindsay Shagiari,Texas,Technology,Accessories,MaxellÂ LTO Ultrium - 800 GB,45,2,-1
12-11-2017,2017,11,Lindsay Shagiari,Texas,Furniture,Furnishings,"Eldon Expressions Desk Accessory, Wood Photo Frame, Mahogany",23,3,-18
12-11-2017,2017,11,Sylvia Foulston,Ohio,Office Supplies,Paper,Strathmore Photo Mount Cards,11,2,4
12-11-2017,2017,11,Sylvia Foulston,Ohio,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 10/Pack",19,2,3
12-11-2017,2017,11,Christine Sundaresam,Washington,Office Supplies,Labels,Avery 483,10,2,5
12-11-2017,2017,11,Christine Sundaresam,Washington,Office Supplies,Art,"Dixon Ticonderoga Maple Cedar Pencil, #2",9,3,2
12-11-2017,2017,11,Christine Sundaresam,Washington,Office Supplies,Supplies,Acme Forged Steel Scissors with Black Enamel Handles,28,3,8
12-11-2017,2017,11,Jim Epp,California,Office Supplies,Binders,Acco 3-Hole Punch,14,4,5
12-11-2017,2017,11,Maria Bertelson,Washington,Office Supplies,Fasteners,Staples,18,3,9
12-11-2017,2017,11,Maria Bertelson,Washington,Office Supplies,Appliances,Fellowes Superior 10 Outlet Split Surge Protector,76,2,22
12-11-2017,2017,11,Larry Blacks,Florida,Office Supplies,Paper,Xerox 1968,27,5,9
12-11-2017,2017,11,Don Jones,Arizona,Technology,Accessories,SanDisk Ultra 16 GB MicroSDHC Class 10 Memory Card,62,6,-11
12-11-2017,2017,11,Emily Phan,California,Office Supplies,Paper,Xerox 1899,12,2,6
12-11-2017,2017,11,Dennis Kane,Pennsylvania,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, Black",221,2,-55
13-11-2017,2017,11,Christopher Schild,Illinois,Office Supplies,Storage,Safco Industrial Wire Shelving,230,3,-49
13-11-2017,2017,11,Maria Etezadi,Texas,Office Supplies,Appliances,Hoover Commercial Soft Guard Upright Vacuum And Disposable Filtration Bags,9,6,-25
13-11-2017,2017,11,Sean Braxton,Ohio,Technology,Accessories,SanDisk Cruzer 32 GB USB Flash Drive,61,4,9
13-11-2017,2017,11,Sean Braxton,Ohio,Technology,Machines,Epson TM-T88V Direct Thermal Printer - Monochrome - Desktop,653,7,-936
13-11-2017,2017,11,Sean Braxton,Ohio,Office Supplies,Binders,Accohide Poly Flexible Ring Binders,11,10,-7
13-11-2017,2017,11,Alan Dominguez,New York,Technology,Accessories,KeyTronicÂ 6101 Series -Â KeyboardÂ - Black,164,4,71
13-11-2017,2017,11,Michael Nguyen,Tennessee,Office Supplies,Paper,"""While you Were Out"" Message Book, One Form per Page",9,3,3
13-11-2017,2017,11,Michael Nguyen,Tennessee,Office Supplies,Storage,Tennsco Double-Tier Lockers,720,4,-63
13-11-2017,2017,11,Ted Trevino,Washington,Furniture,Chairs,Global Troy Executive Leather Low-Back Tilter,2405,6,150
13-11-2017,2017,11,Ted Trevino,Washington,Office Supplies,Binders,GBC DocuBind P50 Personal Binding Machine,563,11,190
13-11-2017,2017,11,Ted Trevino,Washington,Office Supplies,Storage,Space Solutions HD Industrial Steel Shelving.,345,3,10
13-11-2017,2017,11,Ted Trevino,Washington,Office Supplies,Labels,Avery File Folder Labels,9,3,4
13-11-2017,2017,11,Toby Carlisle,Florida,Office Supplies,Art,DIXON Oriole Pencils,2,1,0
13-11-2017,2017,11,Katrina Edelman,Texas,Office Supplies,Storage,Eldon ProFile File 'N Store Portable File Tub Letter/Legal Size Black,62,4,6
13-11-2017,2017,11,Katrina Edelman,Texas,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Fully Assembled",206,3,-27
13-11-2017,2017,11,Ken Brennan,New York,Technology,Phones,Nokia Lumia 925,630,5,164
13-11-2017,2017,11,Stefania Perrino,New York,Technology,Phones,"LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite",44,4,12
13-11-2017,2017,11,Stefania Perrino,New York,Furniture,Furnishings,"Deflect-o EconoMat Nonstudded, No Bevel Mat",155,3,31
13-11-2017,2017,11,Erin Mull,New York,Office Supplies,Storage,"Personal Folder Holder, Ebony",11,1,3
13-11-2017,2017,11,Cassandra Brandow,Alabama,Technology,Accessories,Anker Ultrathin Bluetooth Wireless Keyboard Aluminum Cover with Stand,240,8,24
13-11-2017,2017,11,Sanjit Engle,California,Technology,Accessories,Kensington K72356US Mouse-in-a-Box USB Desktop Mouse,83,5,29
13-11-2017,2017,11,Ken Lonsdale,California,Technology,Phones,Samsung Replacement EH64AVFWE Premium Headset,22,5,1
14-11-2017,2017,11,Clytie Kelty,Ohio,Technology,Phones,PureGear Roll-On Screen Protector,120,10,16
14-11-2017,2017,11,Clytie Kelty,Ohio,Office Supplies,Binders,Prestige Round Ring Binders,4,2,-3
14-11-2017,2017,11,Lindsay Williams,California,Furniture,Chairs,"Global Leather Highback Executive Chair with Pneumatic Height Adjustment, Black",322,2,28
14-11-2017,2017,11,Frank Olsen,New York,Office Supplies,Binders,3M Organizer Strips,9,2,3
14-11-2017,2017,11,Xylona Preis,Texas,Technology,Accessories,V7 USB Numeric Keypad,168,6,-27
14-11-2017,2017,11,Xylona Preis,Texas,Office Supplies,Art,"Boston Electric Pencil Sharpener, Model 1818, Charcoal Black",45,2,5
14-11-2017,2017,11,Pauline Webber,New York,Office Supplies,Storage,"Letter/Legal File Tote with Clear Snap-On Lid, Black Granite",96,6,25
14-11-2017,2017,11,Toby Carlisle,Texas,Office Supplies,Binders,Wilson Jones Legal Size Ring Binders,22,5,-33
14-11-2017,2017,11,Arthur Wiediger,Minnesota,Office Supplies,Envelopes,Security-Tint Envelopes,15,2,7
14-11-2017,2017,11,Joe Elijah,California,Office Supplies,Art,Newell 347,34,8,10
15-11-2017,2017,11,Dana Kaydos,Florida,Furniture,Furnishings,"Howard Miller 13-1/2"" Diameter Rosebrook Wall Clock",220,4,55
15-11-2017,2017,11,Dana Kaydos,Florida,Furniture,Furnishings,"Tenex 46"" x 60"" Computer Anti-Static Chairmat, Rectangular Shaped",339,4,0
16-11-2017,2017,11,Christy Brittain,New York,Office Supplies,Paper,Tops Green Bar Computer Printout Paper,147,3,73
16-11-2017,2017,11,Scott Williamson,California,Office Supplies,Storage,Tennsco Regal Shelving Units,811,8,24
16-11-2017,2017,11,Mitch Willingham,California,Technology,Machines,Bady BDG101FRU Card Printer,1920,3,216
16-11-2017,2017,11,Jay Kimmel,California,Office Supplies,Storage,Eldon Shelf Savers Cubes and Bins,49,7,1
16-11-2017,2017,11,Eileen Kiefer,California,Office Supplies,Art,Newell 328,23,4,6
16-11-2017,2017,11,Mick Hernandez,New York,Technology,Machines,Hewlett-Packard 300S Scientific Calculator,52,4,24
16-11-2017,2017,11,Chris Cortes,Washington,Office Supplies,Paper,Xerox 1933,74,6,35
16-11-2017,2017,11,Chris Cortes,Washington,Furniture,Furnishings,"Tenex ""The Solids"" Textured Chair Mats",140,2,24
16-11-2017,2017,11,Chris Cortes,Washington,Technology,Phones,Plantronics Encore H101 Dual EarpiecesÂ Headset,108,3,11
16-11-2017,2017,11,Chris Cortes,Washington,Office Supplies,Storage,Fellowes Bases and Tops For Staxonsteel/High-Stak Systems,33,1,8
16-11-2017,2017,11,Charlotte Melton,New York,Technology,Phones,iOttie HLCRIO102 Car Mount,120,6,6
16-11-2017,2017,11,Mick Brown,California,Furniture,Furnishings,DAX Cubicle Frames - 8x10,17,3,5
16-11-2017,2017,11,Brian Moss,Ohio,Office Supplies,Binders,Prestige Round Ring Binders,2,1,-1
16-11-2017,2017,11,Bill Stewart,Ohio,Technology,Copiers,Hewlett Packard 610 Color Digital Copier / Printer,900,3,75
16-11-2017,2017,11,Bill Stewart,Ohio,Office Supplies,Art,Panasonic KP-380BK Classic Electric Pencil Sharpener,86,3,5
16-11-2017,2017,11,Bill Stewart,Ohio,Technology,Accessories,Logitech Media Keyboard K200,140,5,-2
16-11-2017,2017,11,Lena Creighton,California,Furniture,Furnishings,Eldon Radial Chair Mat for Low to Medium Pile Carpets,120,3,24
16-11-2017,2017,11,Lena Creighton,California,Furniture,Furnishings,Eldon Image Series Black Desk Accessories,12,3,4
17-11-2017,2017,11,Christine Sundaresam,Virginia,Office Supplies,Appliances,Bionaire 99.97% HEPA Air Cleaner,35,2,12
17-11-2017,2017,11,Xylona Preis,Massachusetts,Office Supplies,Art,Stanley Bostitch Contemporary Electric Pencil Sharpeners,51,3,14
17-11-2017,2017,11,Joy Bell-,Texas,Furniture,Bookcases,"Atlantic Metals Mobile 2-Shelf Bookcases, Custom Colors",328,2,-14
17-11-2017,2017,11,Hunter Lopez,Delaware,Technology,Copiers,Canon imageCLASS 2200 Advanced Copier,10500,3,5040
17-11-2017,2017,11,Emily Grady,Illinois,Technology,Accessories,LogitechÂ Illuminated - Keyboard,240,5,84
17-11-2017,2017,11,Victoria Wilson,New York,Office Supplies,Storage,Deluxe Rollaway Locking File with Drawer,1248,3,349
17-11-2017,2017,11,Greg Guthrie,Washington,Office Supplies,Binders,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",14,2,5
17-11-2017,2017,11,Katharine Harms,Oregon,Office Supplies,Paper,"Wirebound Message Forms, Four 2 3/4 x 5 Forms per Page, Pink Paper",20,3,7
17-11-2017,2017,11,Katharine Harms,Oregon,Office Supplies,Binders,Avery Reinforcements for Hole-Punch Pages,4,7,-3
17-11-2017,2017,11,Clytie Kelty,North Carolina,Office Supplies,Paper,Xerox 1938,268,7,94
17-11-2017,2017,11,Clytie Kelty,North Carolina,Technology,Accessories,Plantronics S12 Corded Telephone Headset System,431,5,108
17-11-2017,2017,11,Christopher Conant,New York,Office Supplies,Paper,Xerox 1905,39,6,19
17-11-2017,2017,11,Christopher Conant,New York,Furniture,Furnishings,"Howard Miller 13"" Diameter Goldtone Round Wall Clock",188,4,77
17-11-2017,2017,11,Trudy Brown,Maryland,Office Supplies,Binders,"Angle-D Binders with Locking Rings, Label Holders",44,6,21
17-11-2017,2017,11,Ruben Ausman,Georgia,Technology,Accessories,Logitech G430 Surround Sound Gaming Headset with Dolby 7.1 Technology,80,1,29
